Annual_Income,Total_EMI_per_month,Interest_Rate,Num_Credit_Inquiries,Payment_of_Min_Amount,Num_Credit_Card,Num_Bank_Accounts,Credit_History_Age,Num_of_Delayed_Payment,Num_of_Loan,Credit_Mix,Age,Output
12382.94,20.801950255042343,10,2.0,2,3,4,343.0,17.0,3,1,50,2
31069.32,34.16860445031557,12,2.0,0,3,2,228.0,2.0,2,0,21,2
42048.24,53.58146325969543,5,4.0,0,4,6,351.0,8.0,2,0,53,2
17945.77,108.45882767501008,23,13.0,2,8,6,160.0,17.0,9,0,34,1
95858.31,149.80092011180002,6,3.0,0,6,3,295.0,8.0,2,0,47,2
60460.92,40.27501432269317,16,8.0,2,6,4,177.0,6.0,1,1,22,1
53579.55,74.48357848442592,22,11.0,2,7,10,89.0,19.0,2,1,22,0
101607.27,228.38271062623608,10,7.0,0,5,4,380.0,2.0,4,0,45,1
71756.2,673.4818522792261,8,5.0,0,5,0,297.0,13.0,0,0,39,2
28681.38,0.0,2,4.0,0,5,3,228.0,5.0,0,0,50,2
74913.76,170.93439730824542,5,4.0,0,4,2,204.0,4.0,3,0,21,2
175718.04,145.95261303601262,2,3.0,0,4,4,204.0,11.0,1,0,21,1
14369.5,79.506552352626,19,10.0,2,7,7,143.0,21.0,9,0,30,0
10439.97,65.67432345956395,15,8.0,2,5,9,116.0,24.0,9,0,30,1
43493.93,0.0,4,1.0,0,2,4,384.0,4.0,0,0,23,2
37755.92,46.858052089959386,23,11.0,2,6,1122,97.0,17.0,2,0,22,0
68538.88,0.0,12,3.0,0,3,3,331.0,18.0,0,1,31,1
61115.16,233.0886466245243,30,8.0,2,5,6,221.13820819139417,20.0,7,0,16,0
18444.925,0.0,7,4.0,1,3,1,371.0,2.0,0,0,47,0
37612.54,124.734381382688,11,1.0,0,565,5,360.0,0.0,4,0,44,2
32520.18,126.41027475623964,27,7.0,2,6,9,243.0,17.0,6,0,45,0
140947.8,224.2138181230981,5,9.0,1,7,5,232.0,20.0,2,1,37,1
63362.6,30.17383525270052,15,6.0,2,6,4,255.0,16.0,1,1,49,1
18225.38,71.8255587315648,19,12.0,1,9,8,152.0,21.0,8,0,25,1
72524.2,153.03345685022464,17,6.0,2,5,6,180.0,25.0,3,0,15,0
61746.99000000001,158.03890921598918,15,11.0,2,8,8,87.0,23.0,6,0,20,0
14982.63,40.625330074067406,20,7.0,2,8,10,171.0,20.0,5,0,39,0
165774.56,255.82416304740192,12,3.0,0,7,0,189.0,0.0,2,0,56,1
105870.6,205.6522687340922,5,2.0,2,3,7,285.0,13.0,4,0,52,1
8169.385,20.364334404006748,17,9.0,2,5,8,84.0,18.0,5,0,42,0
168647.08,242.29645350824453,1,6.0,0,5,2,314.0,14.0,2,0,35,2
80213.4,72096.0,8,3.0,0,3,3,378.0,6.0,3,0,32,1
73134.06,156.92095636386563,12,4.0,0,4,5,399.0,12.0,4,1,25,1
21551.57,49.27280925323564,6,0.0,0,7,4,185.0,16.0,3,0,29,0
55281.02,99.258963070101,10,4.0,2,5,3,221.13820819139417,15.0,4,1,45,1
31653.01,27.111028823126933,9,6.0,0,7,3,288.0,5.0,2,0,49,0
19070.065,35.00184715521044,11,3.0,0,5,3,227.0,14.0,3,0,25,0
46003.29,142.4531100539671,34,12.0,2,6,8,58.0,16.0,6,0,40,0
8794.49,57.57570190333379,22,11.0,2,10,8,196.0,18.0,8,0,23,0
41812.32,68.41077216180855,33,9.0,2,9,9,221.13820819139417,11.0,3,1,19,0
88716.28,144.16986810967597,6,3.0,2,6,5,246.0,15.0,2,0,51,1
50493.8,201.7436564283949,12,7.0,2,4,4,178.0,15.0,7,1,28,1
14613.65,67.9758190597178,22,9.0,2,8,8,221.13820819139417,16.0,6,0,32,0
33701.99,0.0,12,1.0,0,6,2,241.0,6.0,0,0,37,0
65806.24,229.42222037991684,20,11.0,2,7,4,139.0,18.0,7,1,17,1
44890.9,83.72378732184616,6,0.0,0,7,3,230.0,11.0,4,0,28,1
63353.68,390.4512881925827,15,7.0,2,8,9,16.0,22.0,8,0,41,1
31920.78,15.34406130863702,10,0.0,0,3,1,221.13820819139417,8.0,1,0,30,0
143741.2,0.0,18,8.0,2,3,3,287.0,19.0,0,0,29,1
29095.94,185.64587242434047,17,8.0,1,3,5,79.0,17.0,4,1,27,0
63473.6,163.30855635661297,20,11.0,1,7,5,171.0,17.0,5,1,30,1
31993.78,45.14129822463578,7,1.0,2,6,6,209.0,16.0,2,1,31,1
10307.97,11.022190417928623,13,10.0,2,3,8,194.0,11.0,2,1,25,1
74780.48,226.99758118484584,24,7.0,2,6,7,158.0,13.0,4,1,22,0
14771.43,72572.0,32,1129.0,1,733,6,103.0,24.0,6,0,15,0
58651.88,79.9135836540107,26,11.0,2,8,9,82.0,26.0,2,0,40,1
20602.02,93.60095036217648,23,9.0,2,8,10,221.13820819139417,18.0,7,0,26,0
101671.76,8833.0,11,4.0,0,5,8,234.0,18.0,4,1,48,1
14066.87,16.223610435208066,1,3.0,0,4,2,387.0,2.0,2,0,33,1
14785.12,43.96605324641933,17,12.0,2,9,6,16.0,20.0,5,0,27,0
51377.88,108.10274428684572,19,3.0,1,5,6,232.0,19.0,4,1,27,1
136542.08,178.57460109647312,14,0.0,0,7,3,309.0,15.0,2,1,55,1
12151.75,7.249926181887131,10,0.0,1,3,5,274.0,12.0,1,1,55,1
105931.17,392.84243695183335,11,4.0,2,7,8,62.0,10.0,5,1,40,1
91610.4,45.90714242731781,5,1.0,0,6,7,265.0,20.0,1,0,22,2
21088.46,33.44654408969392,8,0.0,0,7,0,369.0,12.0,2,0,40,2
40056.1,76.83324885387147,13,2.0,0,4,6,391.0,14.0,3,0,28,1
112423.8,158.47536619351328,4,0.0,0,3,1,323.0,14.0,3,0,46,1
114948.0,682.2537785351243,11,7.0,2,6,3,170.0,9.0,7,1,22,1
10917.655,39.90373517950717,19,7.0,2,4,5,176.0,18.0,6,1,38,1
121755.92,66.61933591249205,5,4.0,1,6,0,332.0,11.0,1,0,26,1
80857.56,164.77603777502162,15,670.0,1,9,6,229.0,14.0,4,0,25,0
82647.69,186.2553917831484,9,7.0,2,4,3,182.0,14.0,3,0,33,1
23489.78,49.04865314045521,12,0.0,0,5,7,300.0,13.0,4,1,18,2
32283.52,60.40249583230536,8,3.0,0,7,1,364.0,11.0,4,0,39,1
53876.88,18868.0,19,14.0,2,7,8,237.0,11.0,5,0,42,0
12681.45,0.0,15,1.0,2,7,6,203.0,2628.0,0,0,18,1
106733.13,0.0,1,0.0,0,4,4,396.0,7.0,0,0,20,2
125977.6,149.98251586409074,13,3.0,2,6,8,387.0,17.0,2,1,36,1
17009.84,21.30941089225586,15,6.0,2,8,7,148.0,17.0,3,1,21,0
79846.48,132.50885232160937,1,0.0,0,3,5,221.13820819139417,2.0,2,0,20,0
19040.44,82.1425401101276,5,7.0,2,5,6,99.0,8.0,7,1,17,1
65000.73,151.8025374221666,18,0.0,2,4,7,221.13820819139417,14.0,3,1,36,1
15381.59,49.534821850093614,30,6.0,2,10,7,80.0,14.0,7,0,45,0
68369.88,100.39044718111376,11,2.0,1,5,4,191.0,20.0,2,0,20,1
18485.235,52.90096406734133,3,6.0,0,4,8,274.0,14.0,4,0,41,1
10737.365,19.50258105600852,14,8.0,1,4,8,223.0,16.0,4,1,39,1
31182.38,181.57283440723816,33,6.0,2,7,10,194.0,17.0,7,0,24,0
34980.94,52.92380655556158,7,0.0,0,5,1,201.0,11.0,3,0,44,2
12050.595,7.167790767928642,20,3.0,1,4,6,356.0,11.0,1,1,33,1
29344.53,24.67538996984155,10,7.0,2,7,5,143.0,13.0,2,1,27,1
29987.16,60.3005356305808,3,1.0,0,4,4,383.0,3.0,3,0,26,2
10628.735,11.915152998925814,10,3.0,2,6,4,264.0,13.0,2,1,22,1
72588.99,72.92831137276113,19,6.0,0,4,7,266.0,8.0,2,1,35,1
8333.545,37.84543765918711,20,7.0,2,4,3,188.0,13.0,6,1,29,0
54174.51,226.6403840057425,18,12.0,2,6,6,78.0,23.0,7,0,15,0
68489.16,213.0418686754849,33,8.0,2,10,10,165.0,22.0,7,0,18,0
14184.935,26.371075761637808,6,4.0,0,5,5,257.0,5.0,3,0,33,2
19386.02,40.00925124928242,7,11.0,2,4,4,180.0,15.0,3,1,22,1
154493.88,328.06511144120566,11,3.0,0,4,2,200.0,6.0,4,0,30,1
18976.46,60.382666733697455,22,10.0,2,7,8,23.0,15.0,7,0,32,1
106154.46,47.78999860395541,10,2.0,0,2,1,278.0,1.0,1,0,43,1
20538.77,76.54415456179585,23,6.0,2,10,8,148.0,16.0,6,0,23,0
35611.71,0.0,2,3.0,0,6,4,280.0,10.0,0,0,33,0
12421.12,29.379388887206588,11,0.0,0,3,7,251.0,14.0,4,0,35,1
112939.47,930.2493820694092,12,6.0,0,5,4,277.0,2.0,0,0,20,2
19124.4,15.522587276283309,7,7.0,0,8,5,385.0,11.0,1,1,33,2
19617.02,30.506517160203234,28,8.0,2,6,6,164.0,17.0,2,1,40,0
49732.35000000001,64579.0,18,9.0,2,10,6,49.0,14.0,8,0,18,0
27796.42,36.06763128414976,16,7.0,2,5,6,328.0,16.0,2,1,15,1
89342.58,0.0,5,1.0,0,3,5,356.0,11.0,0,0,55,2
48089.16,192.7401971478064,18,9.0,2,8,10,94.0,22.0,5,0,21,1
35802.82,82.48648430937206,10,4.0,0,4,2,221.13820819139417,8.0,3,0,44,2
16479.14,20.096239037404708,15,12.0,2,6,7,154.0,22.0,2,0,24,0
26454.21,86.98732855568144,8,11.0,2,4,7,209.0,13.0,65,1,22,2
42366.0,254.17841818343783,27,7.0,2,10,9,190.0,16.0,8,0,34,0
39566.48,63.70828191554105,17,7.0,2,8,10,83.0,14.0,3,0,29,0
46783.08,236.3197006260011,20,9.0,2,7,3,165.0,11.0,7,0,24,1
72458.44,224.49719665179148,24,14.0,2,10,9,124.0,20.0,7,0,16,0
8177.41,47.56149170415456,22,7.0,2,10,7,207.0,22.0,7,1,43,0
33535.89,18.09362440685757,7,1.0,0,5,4,264.0,0.0,1,0,28,2
20516.18,56.37071107419772,17,1.0,0,7,5,224.0,14.0,4,1,35,2
19171.68,92.59091305437772,34,620.0,2,10,10,140.0,23.0,9,0,33,0
16684.91,63.77127116326324,27,11.0,2,8,8,68.0,23.0,7,0,20,1
16752.69,73.69989743550289,26,9.0,2,6,8,85.0,22.0,6,0,30,1
34676.0,69.52897556389723,18,7.0,1,6,3,79.0,17.0,4,1,40,1
14592.03,55.29027463377206,23,10.0,1,9,8,142.0,17.0,6,0,40,0
40343.42,54.47344350810354,5,4.0,0,7,0,188.0,14.0,3,0,42,2
133931.61000000002,290.8817795280972,7,1.0,0,5,0,228.0,2.0,3,0,54,2
63258.9,28.64388925972857,11,4.0,0,6,6,272.0,7.0,1,0,33,2
10628.735,11.915152998925814,10,3.0,1,6,4,265.0,13.0,2,1,22,1
76879.4,388.3889869479629,23,12.0,2,6,10,111.0,17.0,9,0,37,2
31736.14,121.34799246448642,32,12.0,2,9,7,240.0,18.0,5,0,16,0
22006.43,0.0,19,4.0,2,3,8,266.0,18.0,0,0,45,0
34700.16,109.50299762279492,30,10.0,2,6,7,110.0,23.0,5,0,35,0
100233.4,182.3470459987101,2,4.0,0,4,6,310.0,15.0,3,0,48,1
84114.6,156.53144197503752,16,3.0,2,7,8,200.0,22.0,3,1,49,1
14360.97,48.722881256157706,9,4.0,2,3,3,97.0,12.0,7,0,30,1
75175.46,100.3792065414072,7,4.0,0,1,4,242.0,6.0,2,0,33,2
104616.9,334.09834362416024,14,7.0,0,6,7,215.0,9.0,4,1,25,1
18412.85,68882.0,23,11.0,1,6,6,140.0,24.0,9,0,24,1
10004.805,43.18129287365012,25,11.0,2,8,10,98.0,23.0,9,0,24,0
43280.82,74.2901350692896,17,7.0,2,5,7,137.0,25.0,4,0,27,0
41200.26,131.68590389954585,31,6.0,2,9,8,172.0,21.0,7,0,15,1
111674.25,233.81751122283268,1,3.0,0,6,2,371.0,2.0,4,0,50,0
60584.76,189.14700999866704,24,9.0,2,5,8,109.0,17.0,5,0,27,0
30536.26,0.0,7,3.0,0,1,4,387.0,9.0,0,0,26,2
116336.32,0.0,11,2.0,0,3,3,274.0,7.0,0,0,19,0
68893.59,147.37002782681262,2,3.0,0,7,3,297.0,12.0,4,0,18,2
62756.2,323.6167062990746,17,12.0,2,10,10,50.0,14.0,8,0,36,1
15476.64,35.68135813307475,1,1.0,0,4,0,287.0,10.0,3,0,25,0
18625.74,76606.0,15,11.0,2,7,9,169.0,22.0,8,0,38,0
80983.64,188.45659522353543,15,7.0,2,3,6,332.0,18.0,4,0,22,1
61699.1,0.0,12,1299.0,0,4,4,347.0,5.0,0,0,44,1
133670.48,263.5778484406841,20,5.0,2,3,3,197.0,9.0,4,1,39,1
18967.13,74.22059718957314,25,11.0,2,7,6,2.0,19.0,9,0,19,1
28128.16,36.90754696160968,24,6.0,2,7,7,187.0,25.0,2,0,28,0
78626.49,140.73221981896805,9,0.0,0,4,5,221.13820819139417,19.0,4,1,43,1
40457.96,0.0,6,0.0,0,6,0,260.0,6.0,0,0,53,0
16194440.0,114.66800983474224,29,10.0,2,953,8,27.0,22.0,7,0,17,0
20986.9,109.49677416270502,16,15.0,2,7,10,191.0,17.0,7,1,31,0
17157.47,44.451574654189656,22,11.0,2,7,10,132.0,18.0,6,0,15,2
20975.39,47.1150998131264,6,3.0,0,1,0,322.0,8.0,3,0,27,1
18350.255,58.17802473224032,19,5.0,2,6,5,126.0,18.0,5,1,36,1
50493.8,201.7436564283949,12,4.0,2,4,4,174.0,15.0,7,0,28,1
8952.155,11.552516989636908,14,7.0,2,3,6,130.0,9.0,2,1,17,0
82146.63,128.29307507875444,6,2.0,0,3,5,347.0,9.0,3,0,53,2
25376.73,25.91546457978332,20,2.0,2,7,5,236.0,10.0,2,0,48,1
18921.78,48.81955243544303,29,14.0,2,9,6,174.0,15.0,6,0,20,1
15862.01,66.78293289286825,31,13.0,1,6,10,112.0,22.0,6,0,17,0
22179.64,47.43011453521242,12,3.0,0,6,8,385.0,19.0,3,0,52,2
167492.8,161.9922177927754,12,0.0,0,4,2,321.0,9.0,2,0,47,2
20346.15,72.29389799140776,24,1060.0,2,6,10,97.0,18.0,8,0,42,0
28128.16,36.90754696160968,24,6.0,1,7,7,186.0,28.0,2,0,28,0
113630.4,0.0,5,3.0,1,5,4,326.0,6.0,0,0,50,2
14156.88,36.65800942313353,4,4.0,1,4,3,323.0,11.0,4,0,24,1
32144.54,166.09065286955968,32,6.0,2,7,9,79.0,20.0,8,0,17,0
94216.14,59.90667334671614,5,0.0,2,6,3,263.0,16.0,1,1,52,1
105015.76,344.21243880297686,9,3.0,2,4,8,313.0,17.0,4,0,47,1
32027.38,0.0,14,2.0,0,3,6,284.0,16.0,0,1,49,1
76223.58,0.0,3,6.0,0,5,5,322.0,6.0,0,0,38,1
143355.8,298.19120970015734,12,6.0,1,4,1,360.0,5.0,3,0,38,1
165333.72,189.4662098874316,8,3.0,0,3,1,295.0,1.0,2,0,30,2
19570.56,87.71030006460491,26,9.0,2,10,10,164.0,22.0,8,0,43,0
65247.82,105.01878649217096,12,1.0,0,5,3,206.0,3.0,2,0,30,2
29948.76,49.1063879341142,31,11.0,1,3,4,221.13820819139417,16.0,2,0,38,0
65668.78,135.1487396477076,4,0.0,0,6,2,350.0,11.0,4,0,28,0
146746.12,332.25001458541124,6,6.0,0,4,2,231.0,1.0,3,0,55,2
23627.63,37.99637812752503,19,1.0,0,3,7,219.0,12.0,3,1,48,1
82941.6,347.22822340064084,20,6.0,2,6,6,221.13820819139417,25.0,7,0,14,1
19132.66,45.17437938444678,32,7.0,2,3,4,175.0,20.0,4,1,14,0
36966.76,0.0,13,3.0,0,3,5,258.0,14.0,0,0,54,1
14982.1,68.48816373835726,19,17.0,2,10,7,122.0,19.0,6,0,25,1
46887.99,66.4137776467571,25,14.0,2,6,7,221.13820819139417,18.0,3,0,33,0
29313.3,52.21702036238042,1,7.0,0,159,4,386.0,5.0,3,0,45,2
8786.87,16.80742802520736,21,9.0,1,9,9,207.0,18.0,3,0,42,1
39870.01,61.93618012871372,5,2.0,0,3,3,221.13820819139417,0.0,3,0,27,2
38367.08,209.66915543057988,14,9.0,2,3,5,201.0,14.0,7,1,43,1
32218.68,24.02792788448875,5,6.0,1,5,3,207.0,9.0,1,0,25,2
73910.61,0.0,12,2.0,2,7,3,225.0,18.0,0,1,42,1
51377.88,108.10274428684572,19,3.0,2,5,6,234.0,19.0,4,1,27,1
167075.68,0.0,4,2.0,0,4,2,340.0,2.0,0,0,34,1
54832.83,121.352400682963,24,8.0,2,9,6,221.13820819139417,16.0,3,1,14,0
14542.1,43.98817152799421,33,10.0,2,3,6,205.0,13.0,6,1,32,1
14730.78,0.0,10,7.0,0,3,6,211.0,14.0,0,0,51,2
62168.04,177.21418468538533,13,4.0,1,6,3,191.0,17.0,4,1,34,1
17686.19,59.38569732527807,19,9.0,2,9,9,113.0,18.0,6,0,18,1
131254.8,216.77394104333848,8,4.0,0,6,3,222.0,8.0,2,0,55,2
16135.12,14.212944868059886,12,4.0,2,4,5,358.0,9.0,2,1,22,1
19043.09,45.04345454299674,20,12.0,2,5,9,64.0,18.0,3,0,24,0
15279.715,187.39645473825715,15,6.0,1,7,3,243.0,10.0,4,0,26,1
8406.375,44.00521091647023,25,10.0,2,5,9,207.0,20.0,9,0,41,0
174179.64,123.42725726523172,8,6.0,0,7,1,352.0,5.0,1,0,30,1
34666.02,70.95007660242807,25,8.0,2,6,8,127.0,17.0,4,0,42,0
28747.25,46.43459877978122,3,7.0,0,4,3,191.0,12.0,2,0,31,2
54842.58,189.65767166385032,29,11.0,2,249,8,30.0,17.0,7,0,37,0
52042.32,389.1598076586161,7,0.0,0,7,3,266.0,7.0,1,0,55,2
89190.56999999998,165.48390391587043,19,0.0,2,4,3,310.0,10.0,3,1,28,1
21364.2,9.230471158627523,17,6.0,1,3,3,357.0,16.0,728,1,24,1
19491.84,12.53361318466754,17,7.0,2,4,6,397.0,15.0,1,0,20,0
100555.86000000002,0.0,5,2.0,0,6,6,221.13820819139417,7.0,0,0,53,1
18186.22,0.0,15,4.0,0,4,7,226.0,16.0,0,1,47,1
7085.39,25.98910997841872,16,8.0,2,7,9,158.0,17.0,6,0,21,0
32390.15,0.0,5,4.0,0,6,3,355.0,15.0,0,0,47,1
16285.675,48.84413208671676,6,4.0,2,3,4,204.0,14.0,5,0,29,1
18770.3,34.849054797988785,5,0.0,0,147,1,342.0,4.0,3,0,40,2
59453.48,191.3648534701833,32,6.0,2,6,9,19.0,21.0,6,0,40,0
54219.54,4704.0,19,12.0,2,5,9,88.0,14.0,2,0,41,0
85760.85,171.43019791284397,5,1.0,0,6,2,372.0,1034.0,4,0,48,0
13056.35,8.140792415105551,18,5.0,2,6,5,333.0,15.0,1,1,43,1
14632.3,15.87191512105401,11,0.0,0,3,1,261.0,11.0,2,0,50,2
104509.53,176.24348698377483,5,7.0,2,7,8,335.0,15.0,3,1,20,2
33588.38,51.64482835991817,12,4.0,0,1,2,321.0,11.0,2,0,45,2
105667.62,318.5010526317579,15,3.0,0,3,7,316.0,12.0,4,1,55,1
43825.16,0.0,9,2.0,0,5,2,364.0,11.0,0,0,38,2
32599.32,27.1327873082342,7,1.0,0,6,3,221.13820819139417,4.0,1,0,31,2
31200.24,71.67124256919055,1,3.0,1,3,2,273.0,14.0,3,0,41,2
42829.15,25.306032448873378,3,3.0,0,5,0,386.0,3.0,1,0,37,2
130402.88,686.9800417964929,7,1.0,1,5,4,361.0,8.0,1,0,24,2
12868.625,39.26859785049104,5,3.0,2,7,6,401.0,8.0,4,1,42,1
68332.18,0.0,20,1.0,0,6,7,321.0,15.0,0,0,36,1
34185.14,103.40156978571272,5,1.0,0,7,3,221.13820819139417,14.0,4,0,54,0
60348.92,84.7803839535242,13,1.0,2,6,6,191.0,19.0,2,1,32,1
48729.87,63.59763134090448,24,9.0,2,10,6,221.13820819139417,20.0,2,1,20,0
41391.06,0.0,10,8.0,2,4,7,133.0,11.0,0,0,15,1
21720.955,32.31239992892931,10,1.0,0,4,0,222.0,9.0,2,0,41,0
25784.65,100.3082272124392,20,8.0,2,7,3,73.0,13.0,6,1,18,2
17805.15,81.85038190646816,23,8.0,2,7,7,111.0,17.0,6,1,24,1
42903.79,50894.0,6,1.0,0,4,0,337.0,0.0,1,0,18,2
30922.28,30.33820425574796,12,2.0,0,5,1,258.0,1.0,2,0,31,0
59650.23,250.60799930480067,15,7.0,2,7,5,78.0,12.0,6,0,34,1
24898.5,14.664364324247597,17,6.0,2,3,3,385.0,12.0,1,1,27,1
138806.88,0.0,8,1.0,2,6,6,393.0,11.0,0,0,53,1
99952.32,224.2379725190021,3,0.0,0,6,3,320.0,4.0,3,0,37,1
33890.2,394.9849696990743,12,7.0,2,4,8,335.0,18.0,2,1,18,2
37188.1,84.20594942484425,5,3.0,0,4,1,363.0,13.0,3,0,50,2
57293.49000000001,309.6118553301733,34,8.0,2,7,8,89.0,20.0,7,0,36,0
19592.58,40.49688242158693,21,12.0,2,7,5,221.13820819139417,17.0,4,1,38,0
19205.485,39.41708646373287,1,3.0,0,5,5,237.0,10.0,4,0,41,2
29789.87,0.0,4,0.0,0,3,2,291.0,10.0,0,0,51,1
83483.96,42.74236077842525,11,1.0,0,4,0,367.0,2.0,1,0,48,1
110375.04,83.07440212919626,11,3.0,0,3,5,390.0,9.0,1,0,46,2
47817.32,38.92815898600032,13,4.0,2,6,3,285.0,12.0,1,1,41,1
64193.97,44.99029378942189,1,2.0,0,7,6,281.0,9.0,1,0,55,2
12768.94,5.351086151020351,15,4.0,2,5,8,401.0,8.0,1,1,38,2
27070.07,73.23331847935155,11,6.0,1,3,7,351.0,15.0,4,1,18,1
86584.74,203.6098233190721,9,0.0,0,5,5,212.0,11.0,3,0,20,1
63199.96,0.0,1,4.0,0,5,0,184.0,10.0,0,0,47,1
87692.85,188.4109290851625,10,0.0,0,6,4,285.0,2.0,4,0,22,1
9069.98,31.415983467487177,31,15.0,2,9,7,119.0,19.0,6,0,29,1
67672.4,233.30062425741264,27,10.0,2,5,8,190.0,26.0,5,0,41,0
83204.52,276.87481319761883,29,12.0,2,10,8,149.0,17.0,5,0,20,1
20877.69,58.4222463239445,16,5.0,0,3,8,288.0,16.0,4,1,39,2
67917.44,170.4184241432159,28,16.0,2,7,8,142.0,13.0,6,1,18,1
34531.8,26.87331754578125,4,6.0,0,5,1,393.0,4.0,1,0,29,2
16436.66,77.91293446628192,34,7.0,2,9,10,80.0,21.0,6,0,32,0
29902.22,66.21032709571732,12,0.0,2,3,1798,237.0,12.0,3,1,34,1
44190.3,51.27285349524957,18,7.0,0,6,7,395.0,14.0,2,1,48,1
9817.065,14.989485740061474,24,9.0,2,10,8,138.0,17.0,3,0,27,0
14867.69,55.45960424165637,18,8.0,2,9,9,199.0,15.0,6,1,34,1
10967.735,0.0,5,0.0,2,6,5,339.0,19.0,0,1,55,1
14755.09,14.803843148914517,17,11.0,2,6,6,106.0,18.0,2,0,18,0
133538.68,0.0,12,2406.0,0,7,3,293.0,14.0,0,1,24,1
40026.12,315.4602500675712,22,8.0,2,10,6,215.0,19.0,7,0,38,1
31933.89,16.522688318430742,11,1.0,1,3,4,227.0,12.0,1,0,47,1
16827.645,7.288523415735337,6,7.0,2,4,7,235.0,11.0,1,1,23,1
57617.88,635.08808203018,26,6.0,2,9,6,80.0,25.0,9,0,30,1
15669.87,55.251254213740005,24,10.0,2,5,10,30.0,15.0,8,0,26,0
60031.96,262.1680739546084,22,6.0,1,9,1124,221.13820819139417,14.0,9,0,39,1
14990.045,22.75136613157101,20,2.0,0,4,4,277.0,18.0,3,1,41,1
38261.7,84.70736007338705,12,0.0,0,4,448,313.0,20.0,4,0,22,1
31763.36,122.71707172289784,25,9.0,2,7,7,221.13820819139417,17.0,6,0,21,0
31236.52,160.3929254873634,30,14.0,2,9,8,128.0,18.0,7,0,41,1
87888.72,0.0,11,1.0,2,3,5,370.0,4069.0,0,1,23,0
39102.56,135.0534302002905,24,11.0,2,7,9,66.0,19.0,5,0,39,0
55670.06999999999,136.77475345055464,26,11.0,2,10,3,80.0,18.0,3,1,35,1
87939.04,74.00774815976222,11,4.0,0,4,2,304.0,7.0,2,0,23,2
9648.22,52.68936754854551,26,11.0,2,5,9,127.0,22.0,7,0,18,1
14773.38,43.30058248120604,18,10.0,2,9,8,55.0,14.0,6,0,43,0
32520.18,126.41027475623964,27,7.0,2,6,9,241.0,19.0,6,0,45,0
38842.5,115.04877154671654,9,8.0,2,7,5,154.0,11.0,4,1,41,1
37824.96,382.1898664168457,3,3.0,0,6,3,326.0,14.0,4,0,31,1
18413.795,0.0,15,3.0,1,7,5,389.0,10.0,0,1,28,1
17686.19,59.38569732527807,19,9.0,2,9,9,115.0,15.0,6,0,18,1
15270.77,52.50174180382592,31,8.0,2,9,10,70.0,22.0,6,0,36,0
30760.15,41.125297977847545,7,2.0,0,4,4,325.0,8.0,3,1,51,1
15807.59,39.44534881572145,28,9.0,2,8,6,171.0,18.0,5,1,35,0
69905.36,160.9015738505894,14,1.0,0,5,6,221.13820819139417,14.0,3,1,24,1
20883.55,76.52833195529703,20,12.0,2,9,10,83.0,20.0,5,0,15,2
19517.56,70.90498386456632,23,6.0,2,10,7,188.0,13.0,6,0,34,0
108223.62,127.92921351189594,7,3.0,2,6,5,323.0,12.0,2,0,32,1
125264.96,0.0,3,1641.0,0,3,4,302.0,8.0,0,0,35,0
35348.12,32.747966571437914,12,3.0,0,5,1,218.0,0.0,2,0,45,2
42266.3,59.26225982538867,13,7.0,2,7,7,338.0,14.0,3,1,14,2
73871.32,0.0,10,4.0,0,7,5,185.0,15.0,0,0,32,1
37464.04,43.193027667352936,33,11.0,1,7,8,221.13820819139417,16.0,2,0,44,1
63455.10000000001,205.60914956417065,16,0.0,2,6,4,214.0,15.0,4,1,28,1
87474.24,0.0,20,0.0,0,7,4,301.0,10.0,0,0,36,1
22705.83,22.67080269893449,4,4.0,0,6,4,381.0,12.0,2,0,23,2
30022.71,62.22228530782847,6,1.0,0,7,3,316.0,2.0,4,0,30,1
16974.83,54.635904118269146,14,8.0,2,6,3,206.0,14.0,5,0,27,0
97637.4,48.95227219473077,3,1.0,0,446,3,306.0,14.0,1,0,49,2
28603.64,0.0,2,4.0,0,1,1,376.0,2.0,0,0,32,2
21702.87,0.0,8,6.0,0,2,0,360.0,6.0,0,0,55,1
57437.4,175.0096263802841,31,7.0,2,5,9,107.0,16.0,7,0,26,1
50513.25,208.44543409997124,23,9.0,2,10,10,99.0,18.0,5,0,21,0
20914.47,25.958244769702283,16,4.0,2,5,8,151.0,13.0,2,1,32,0
10196.61,39.55225470457445,20,9.0,2,7,8,177.0,15.0,6,1,30,1
30962.65,0.0,11,6.0,0,4,8,285.0,14.0,0,1,32,1
7526.205,49.36401454904247,27,10.0,2,8,8,18.0,20.0,9,0,31,1
52395.84,108.54397368884392,6,3.0,0,3,6,370.0,18.0,4,1,42,1
135895.96,0.0,6,1.0,0,4,8,220.0,17.0,0,0,42,2
33278.28,75.9538661224378,11,6.0,2,3,7,80.0,9.0,4,1,25,0
48725.58,218.4816508239444,16,12.0,1,10,10,184.0,10.0,6,1,26,0
9150.48,22.50044085925581,15,4.0,2,3,8,171.0,17.0,5,0,14,1
24749.2,63826.0,19,4.0,0,4,4,401.0,10.0,1,1,51,1
33787.3,101.55315770605269,34,11.0,1,5,7,98.0,15.0,6,0,28,0
139383.6,163.12945662790682,10,5.0,0,6,4,346.0,14.0,2,0,46,1
142544.36,0.0,3,1.0,0,4,0,224.0,4.0,0,0,51,2
41415.52,109.61649005326947,31,11.0,1,5,6,221.13820819139417,17.0,5,1,27,0
